search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20231231&after=priority:20200101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-111385307-A,Authentication service system of block chain and node admission authentication method ,广东洪心电子商务科技股份有限公司,洪志加,2020-03-19,2020-03-19,2020-07-07,,https://patents.google.com/patent/CN111385307A/en,https://patentimages.storage.googleapis.com/85/ec/93/ee86cb0b72512c/HDA0002417458030000011.png
JP-2022123850-A,Proxy and communication system with the same ,"エキサーティフィード・アーベー, Xertified Ab","マルティン・エリクソン, Eriksson Martin, アンデシュ・エリクソン, Ericsson Anders",2021-02-12,2022-02-07,2022-08-24,,https://patents.google.com/patent/JP2022123850A/en,https://patentimages.storage.googleapis.com/1e/ab/c4/9c85d54ee6f5e1/2022123850000002.png
CN-115348027-A,"Permission control method, system and device based on block chain and readable storage medium ",安徽科大国创软件科技有限公司,"程先乐, 赵春, 董仁武, 陈军, 程起波",2022-07-08,2022-07-08,2022-11-15,,https://patents.google.com/patent/CN115348027A/en,https://patentimages.storage.googleapis.com/3c/6c/fe/e80a8a7cedf2c5/HDA0003737358310000011.png
CN-113365264-B,"Block chain wireless network data transmission method, device and system ",中国工商银行股份有限公司,"罗强, 刘朝伟, 夏韵, 刘劼",2021-05-31,2021-05-31,2023-01-31,2023-01-31,https://patents.google.com/patent/CN113365264B/en,https://patentimages.storage.googleapis.com/dc/cb/90/c9abe2cd9c568b/HDA0003092338470000011.png
CN-116417104-A,Electronic prescription platform based on block chain ,杭州米链科技有限公司,"金政波, 金晓平, 费慧莉",2023-03-17,2023-03-17,2023-07-11,,https://patents.google.com/patent/CN116417104A/en,https://patentimages.storage.googleapis.com/fa/d0/9b/a10bc716c98b20/HDA0004136987070000011.png
WO-2022207163-A1,Method and apparatus for posting a user message of a user in an internet forum ,"Sony Group Corporation, Sony Europe B.V.","Rik CLAESEN, Valerio MATTIOLI",2021-03-30,2022-02-04,2022-10-06,,https://patents.google.com/patent/WO2022207163A1/en,
CN-116319387-A,Simulation test platform based on block chain ,国网冀北电力有限公司智能配电网中心,"王冲, 刘洪斌, 张惠, 武文鹏, 官仕卿, 梁雨婷",2023-01-31,2023-01-31,2023-06-23,,https://patents.google.com/patent/CN116319387A/en,https://patentimages.storage.googleapis.com/e6/d4/81/fbec6720467446/HDA0004065189920000011.png
US-2023216680-A1,Systems and methods for use in implementing self-exclusion preferences ,Mastercard International Incorporated,"Bryn Anthony Robinson-Morgan, Liang Tian, Prashant Sharma",2021-12-30,2022-10-28,2023-07-06,,https://patents.google.com/patent/US20230216680A1/en,https://patentimages.storage.googleapis.com/54/32/c5/6d25e532d16fab/US20230216680A1-20230706-D00000.png
CN-115426141-A,Cloud master station service dynamic access control method and system based on zero trust network ,国网河南省电力公司电力科学研究院,"陈岑, 李暖暖, 郭志民, 吕卓, 蔡军飞, 杨文�, 张铮, 李鸣岩, 常昊",2022-08-19,2022-08-19,2022-12-02,,https://patents.google.com/patent/CN115426141A/en,https://patentimages.storage.googleapis.com/a6/c6/77/79a237d46a38e0/HDA0003806670080000011.png
WO-2023128840-A1,Unique code ,Adel Albazei,Adel Albazei,2022-01-03,2022-01-03,2023-07-06,,https://patents.google.com/patent/WO2023128840A1/en,
CN-115374480-A,Author service system based on block chain ,上海万向区块链股份公司,"杜宇, 侯东圣, 郝玉琨",2022-09-13,2022-09-13,2022-11-22,,https://patents.google.com/patent/CN115374480A/en,https://patentimages.storage.googleapis.com/d2/f2/67/f844ca39d1a275/HDA0003843690570000011.png
WO-2023071554-A1,"Data processing method and apparatus based on blockchain network, and device and storage medium ",腾讯科技（深圳）有限公司,陈自民,2021-10-27,2022-09-09,2023-05-04,,https://patents.google.com/patent/WO2023071554A1/en,https://patentimages.storage.googleapis.com/3a/8b/85/fc5a0fc29b51e9/PCTCN2022118182-appb-300001.png
CN-115828315-A,Method and device for managing data ownership certificate and electronic equipment ,支付宝(杭州)信息技术有限公司,"昌文婷, 彭晋, 张晓蒙",2022-09-27,2022-09-27,2023-03-21,,https://patents.google.com/patent/CN115828315A/en,https://patentimages.storage.googleapis.com/7d/8f/a9/31fb0f9567089e/HDA0003867678170000011.png
CN-114338107-A,Safety control method and device ,中寰卫星导航通信有限公司,"孟健, 杨诺, 熊继林, 张达",2021-12-17,2021-12-17,2022-04-12,,https://patents.google.com/patent/CN114338107A/en,https://patentimages.storage.googleapis.com/f5/bd/25/3043cb90e7563f/HDA0003417765350000011.png
CN-114119046-A,Commodity design authorization use method and device based on block chain system ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司","熊漪, 王吉元, 夏凝",2021-11-25,2021-11-25,2022-03-01,,https://patents.google.com/patent/CN114119046A/en,https://patentimages.storage.googleapis.com/83/62/bc/a1bfe52e6672e1/HDA0003375333940000011.png
WO-2022087362-A1,Methods for detecting variable weight-price items in detector-based inventory management and/or shopping systems ,Avery Dennison Retail Information Services Llc,"Mark Roth, Curtis STACKABLE, Pedro GARZA, Frederick Bleckmann",2020-10-23,2021-10-22,2022-04-28,,https://patents.google.com/patent/WO2022087362A1/en,
CN-115270173-A,Education data sharing method based on double-block chain protection ,桂林电子科技大学,"蒙天浩, 巫湘林, 姜浩男, 吴泽正, 王逸丰, 王对强, 张惠鹃, 张敬伟",2022-06-09,2022-06-09,2022-11-01,,https://patents.google.com/patent/CN115270173A/en,https://patentimages.storage.googleapis.com/b6/b8/35/9c196442c0aecc/HDA0003686898870000011.png
CN-115511492-A,"Transaction monitoring method, system and related device ","中钞信用卡产业发展有限公司, 中国印钞造币集团有限公司","平庆瑞, 张一锋",2022-09-29,2022-09-29,2022-12-23,,https://patents.google.com/patent/CN115511492A/en,https://patentimages.storage.googleapis.com/ad/fb/ac/394ca383a87da4/HDA0003872380320000011.png
CN-115622909-A,Block chain performance abnormity detection system based on unsupervised learning ,广东恒电信息科技股份有限公司,"尹钟萱, 方国鑫, 罗家辉, 刘世昌",2022-10-11,2022-10-11,2023-01-17,,https://patents.google.com/patent/CN115622909A/en,https://patentimages.storage.googleapis.com/8a/34/89/7b0d2e7238cf5e/HDA0003885509250000011.png
CN-115766026-A,Enterprise technology service method based on block chain data right determination ,"上海笙菡信息咨询有限公司, 西安万联互享科技有限公司","张文杰, 杨胜, 蒋安玉, 张志瑞, 田军, 顾小刚",2022-11-03,2022-11-03,2023-03-07,,https://patents.google.com/patent/CN115766026A/en,https://patentimages.storage.googleapis.com/16/fc/7c/d4cf94a2b56d7a/HDA0003925209230000011.png
CN-115909790-A,Enhanced autonomous parking lot outside area driving system and application method thereof ,重庆邮电大学,"朴昌浩, 高俊, 何彦琪, 刘明杰, 陈乔松, 万凯林, 刘平, 石钧仁, 王永胜, 段垚鑫, 刘泰",2022-11-07,2022-11-07,2023-04-04,,https://patents.google.com/patent/CN115909790A/en,https://patentimages.storage.googleapis.com/30/f0/39/d557d5ab0b403c/HDA0003928998570000011.png
WO-2023133130-A1,"Methods, systems, and devices for machine learning-based contextual engagement decision engine ","Fidelity Information Services, Llc","Stephane Wyper, James Clayton",2022-01-04,2023-01-04,2023-07-13,,https://patents.google.com/patent/WO2023133130A1/en,
WO-2023147145-A2,System and method for secure electronic document exchange and execution of contracts via a secure electronic platform with biometric access verification ,Dutt Nidhi,Nidhi DUTT,2022-01-31,2023-01-30,2023-08-03,,https://patents.google.com/patent/WO2023147145A2/en,
CA-3096335-A1,Method and system for performing an operation ,"The Toronto-Dominion Bank, Robert K. Miller, Kevin W. Faragher, Malcolm D. Jussawalla, Tomasz Pawelkiewicz, Karandeep Puri","Robert K. Miller, Kevin W. Faragher, Malcolm D. Jussawalla, Tomasz Pawelkiewicz, Karandeep Puri",2020-10-15,2020-10-15,2022-04-15,,https://patents.google.com/patent/CA3096335A1/en,
CN-115941201-A,Block chain privacy protection system based on zero-knowledge proof algorithm ,上海钛动网络科技有限公司,郑云山,2022-11-15,2022-11-15,2023-04-07,,https://patents.google.com/patent/CN115941201A/en,https://patentimages.storage.googleapis.com/ab/03/85/d1ef3c38fae167/HDA0003943847670000011.png
CN-114398613-A,Trusted business card generation method based on block chain for computer ,上海能链众合科技有限公司,"王磊, 林乐, 兰春嘉",2021-10-31,2021-10-31,2022-04-26,,https://patents.google.com/patent/CN114398613A/en,
CN-113708936-A,Block chain-based multiple scattered order verification method and system for personal information ,"南京邮电大学, 南京邮电大学盐城大数据研究中心","李超, 方华",2021-08-26,2021-08-26,2021-11-26,,https://patents.google.com/patent/CN113708936A/en,https://patentimages.storage.googleapis.com/fc/9d/a0/0e11a91fae207a/HDA0003231707980000011.png
US-11645641-B2,Method and system for performing an operation ,The Toronto-Dominion Bank,"Robert Kyle Miller, Kevin Wayne FARAGHER, Malcolm Dinyar JUSSAWALLA, Tomasz PAWELKIEWICZ, Karandeep PURI",2020-10-15,2020-10-15,2023-05-09,2023-05-09,https://patents.google.com/patent/US11645641B2/en,https://patentimages.storage.googleapis.com/7a/a6/37/bc617455a4fc06/US11645641-20230509-D00000.png
CN-112837064-A,"Signature method, signature verification method and device of alliance chain ",中国工商银行股份有限公司,"罗强, 苏恒, 罗伟彬, 李狄威",2021-03-31,2021-03-31,2021-05-25,,https://patents.google.com/patent/CN112837064A/en,https://patentimages.storage.googleapis.com/33/7d/a3/25aed3374c701e/HDA0003001030340000011.png
CN-115760402-A,Calculation capacity trading method and system ,中国联合网络通信集团有限公司,"蒋成, 加雄伟, 许翀, 季玲玲, 穆晓君, 孙进芳, 杨开敏, 刘永生, 柳兴",2022-11-16,2022-11-16,2023-03-07,,https://patents.google.com/patent/CN115760402A/en,https://patentimages.storage.googleapis.com/c1/49/8c/fd2eda1748345c/HDA0003954958810000011.png
CN-113421145-A,Operation system for sharing package ,"安徽资产通鉴物联网科技有限公司, 芜湖红方包装科技股份有限公司",方宏林,2021-06-01,2021-06-01,2021-09-21,,https://patents.google.com/patent/CN113421145A/en,https://patentimages.storage.googleapis.com/b7/87/6c/9a14a946ba23f7/HDA0003095200790000011.png
CN-115829766-A,Bank-enterprise account checking method and device ,中国银行股份有限公司,赵紫圆,2022-11-18,2022-11-18,2023-03-21,,https://patents.google.com/patent/CN115829766A/en,https://patentimages.storage.googleapis.com/d0/17/09/bbae283e296440/HDA0003950295060000011.png
CN-114117417-A,Program protection method and system ,航天信息股份有限公司,"王永宝, 宁红宙, 华刚",2021-10-29,2021-10-29,2022-03-01,,https://patents.google.com/patent/CN114117417A/en,https://patentimages.storage.googleapis.com/a3/eb/6d/dd393d32321ea8/HDA0003329478210000011.png
CN-113835378-A,Wisdom garden information security transmission system based on thing networking ,"宁波海特技术转移有限公司, 嘉兴青芒创业服务有限公司",陈啸,2021-09-24,2021-09-24,2021-12-24,,https://patents.google.com/patent/CN113835378A/en,https://patentimages.storage.googleapis.com/fb/65/12/7fe036d1604822/HDA0003277188860000011.png
CN-116633576-A,"Safe and reliable NC-Link agent, control method, equipment and terminal ",华中科技大学,"崔永泉, 王玉婷, 徐博宇, 罗吉, 汤学明",2023-01-10,2023-01-10,2023-08-22,,https://patents.google.com/patent/CN116633576A/en,
CN-116015804-A,"Trusted connector, industrial flow control system and method based on zero trust ",四川启睿克科技有限公司,代鑫源,2022-12-15,2022-12-15,2023-04-25,,https://patents.google.com/patent/CN116015804A/en,https://patentimages.storage.googleapis.com/9b/7c/86/6722e75e3e16e1/HDA0004000786310000011.png
US-2023224712-A1,System and network for access control using mobile identification credential for sign-on authentication ,"The Government of the United States of America, as represented by the Secretary of Homeland Security","Jason Lim, Daniel Boyd, Chang Ellison, William Washington",2020-04-13,2023-03-02,2023-07-13,,https://patents.google.com/patent/US20230224712A1/en,https://patentimages.storage.googleapis.com/c2/85/f4/eae1459c5331aa/US20230224712A1-20230713-D00000.png
CN-116668165-A,Interaction method of trusted communication based on block chain ,"云南财经大学, 云南农优科技有限公司","余益民, 王会源, 张玉, 杨潜",2023-06-26,2023-06-26,2023-08-29,,https://patents.google.com/patent/CN116668165A/en,
CN-116668114-A,Comprehensive code engine and code generation and verification method thereof ,"北京航空航天大学, 北京中盾安信科技发展有限公司, 北京市大数据中心","盛浩, 欧阳建鸿, 王帅, 黄耀晖, 于晓敏, 贾晓丰, 吕卫锋",2023-05-30,2023-05-30,2023-08-29,,https://patents.google.com/patent/CN116668114A/en,
CN-116566701-A,"Network certificate generation, transmission, verification and acquisition methods, devices, equipment and media ","中移动金融科技有限公司, 中国移动通信集团有限公司","王昊, 庄怀宇, 李万松, 张宋好, 韩晴",2023-05-23,2023-05-23,2023-08-08,,https://patents.google.com/patent/CN116566701A/en,
CN-116595495-A,Automatic transfer method and system for personal data cross-network application program ,珠海市正北投资有限公司,请求不公布姓名,2023-05-19,2023-05-19,2023-08-15,,https://patents.google.com/patent/CN116595495A/en,
CN-116453358-A,Special vehicle assisted passing system and method ,郑州信大捷安信息技术股份有限公司,"梁松涛, 刘长河, 廖正赟, 李鑫, 周小欠, 王佳",2023-05-12,2023-05-12,2023-07-18,,https://patents.google.com/patent/CN116453358A/en,
CN-113901413-A,Electronic appointment deposit certificate system based on block chain ,安徽高山科技有限公司,"杨宁波, 何润森",2021-10-28,2021-10-28,2022-01-07,,https://patents.google.com/patent/CN113901413A/en,https://patentimages.storage.googleapis.com/bc/cd/56/49df7cd9ab10e9/HDA0003326956670000011.png
CN-116433405-A,Card friend community management system based on WEB3.0 ,合肥维天运通信息科技股份有限公司,杨浩峰,2023-04-11,2023-04-11,2023-07-14,,https://patents.google.com/patent/CN116433405A/en,https://patentimages.storage.googleapis.com/e9/11/af/a08038c18a50c8/HDA0004171860930000011.png
CN-115987526-A,"Data sharing method, system and device based on service chain ",中国工商银行股份有限公司,"裴磊, 罗伟彬, 刘朝伟, 罗秉安",2022-12-27,2022-12-27,2023-04-18,,https://patents.google.com/patent/CN115987526A/en,https://patentimages.storage.googleapis.com/a2/b5/87/f65309ebe780ed/HDA0004019875090000011.png
WO-2022108706-A1,Methods and systems for determining whether an article is leaving or returning to a merchandising location ,Avery Dennison Retail Information Services Llc,"Frederick Bleckmann, Pedro GARZA, Fred GULICK, Mark Roth",2020-11-18,2021-10-22,2022-05-27,,https://patents.google.com/patent/WO2022108706A1/en,
